ID	Type	Generation	Formula	InChIKey	SMILES
pkc0001505	Predicted	2	C23H25O18P	WYEMFMFXDOCWPF-UHFFFAOYSA-N	C=C(OC1CC(C(=O)O)=CC(OC(=O)C(=C)OC2CC(C(=O)O)=CC(OP(=O)(O)OC(=C)C(=O)O)C2O)C1O)C(=O)O
pkc0001506	Predicted	2	C28H42O3	NUMDFGDLQMFJGR-UHFFFAOYSA-N	C=C(C=CC(CO)C1CCC2C3=CC=C4CC(O)CC(O)C4(C)C3CCC21C)C(C)C
pkc0001507	Predicted	2	C20H20N2O11	YCEFVLOKXSRZBD-UHFFFAOYSA-N	NC1C=CC(C(=O)O)=CC1OC(=COC=C(OC1C=C(C(=O)O)C=CC1N)C(=O)O)C(=O)O
pkc0001508	Predicted	2	C28H46O3	MPWQSANJXRCLQL-UHFFFAOYSA-N	C=C(CCC(C)C1CCC2(O)C3=C(C(O)CC12C)C1(C)CCC(O)CC1CC3)C(C)C
pkc0001509	Predicted	2	C29H38N2O17	VSHLVFQIDVNYEN-IVXOFTGBSA-N	C=C(OC1C=C(C(=O)O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)C=CC1N)C(=O)OC1C=C(C(=O)O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)C=CC1N
pkc0001510	Predicted	2	C28H46O3	NBHMDMCDQHAUQO-UHFFFAOYSA-N	C=C(C(C)C)C(O)CC(C)C1C(O)CC2C3=C(CCC21C)C1(C)CCC(O)CC1CC3
pkc0001511	Predicted	2	C29H48O3	ZOLPBZIFIVKCOA-UHFFFAOYSA-N	C=C(CCC(C)C1CCC2C3=C(CCC21C)C1(C)CCC(O)(O)C(C)C1(O)CC3)C(C)C
pkc0001512	Predicted	2	C11H22O13P2	HUZUZZPAJKZUJQ-ZYUZMQFOSA-N	C=C(C)CCOP(=O)(O)OP(=O)(O)O[C@H]1O[C@H](CO)C(O)(O)[C@H](O)[C@H]1O
pkc0001513	Predicted	2	C17H20N2O7	QXFTWWMILDSJFT-UHFFFAOYSA-N	C=C(OC1C=C(C(O)OC2C=C(C(=O)O)C=CC2N)C=CC1N)C(=O)O
pkc0001514	Predicted	2	C20H22N2O9	OMHQQWZUUCYOKF-UHFFFAOYSA-N	C=C(OC1C=C(C(O)OC(=O)C(=C)OC2C=C(C(=O)O)C=CC2N)C=CC1N)C(=O)O
pkc0001515	Predicted	2	C40H46O37P4	LWHRWOJZGPXSMS-UHFFFAOYSA-N	C=C(OC1CC(C(=O)OP(=O)(O)OC2C=C(C(=O)OP(=O)(OC(=O)C3=CC(OP(=O)(O)O)C(O)C(OC(=C)C(=O)O)C3)OC3C=C(C(=O)O)CC(OC(=C)C(=O)O)C3O)CC(OC(=C)C(=O)O)C2O)=CC(OP(=O)(O)O)C1O)C(=O)O
pkc0001516	Predicted	2	C7H12O4	NMYFCGQAZODTKQ-UHFFFAOYSA-N	CC(C)(O)COC(=O)C=CO
pkc0001517	Predicted	2	C34H42O33P4	CYJMBGJNIPKEDD-UHFFFAOYSA-N	C=C(OC1CC(C(=O)OP(=O)(O)OC2C=C(C(=O)O)CC(OC(=C)C(=O)O)C2OC2CC(C(=O)O)=CC(OP(=O)(O)O)C2O)=CC(OP(=O)(O)O)C1OC1CC(C(=O)O)=CC(OP(=O)(O)O)C1O)C(=O)O
pkc0001518	Predicted	2	C28H46O3	SBGSWOYOPWHYCS-UHFFFAOYSA-N	C=C(CCC(CO)C1CCC2C3=CCC4CC(O)CCC4(C)C3CCC21C)C(C)(C)O
pkc0001519	Predicted	2	C34H34N4O6	CAGGKMKUEDYQQB-UHFFFAOYSA-N	C=CC1=C(C)c2cc3[nH]c(cc4nc(cc5[nH]c(cc1n2)c(C)c5CCC(=O)O)C(CCC(=O)O)=C4C)c(C)c3C(O)=CO
pkc0001520	Predicted	2	C17H22O19P2	BOAIWTCBYJFFLK-UHFFFAOYSA-N	C=C(OC1CC(C(=O)O)=CC(O)(OP(=O)(O)O)C1O)C(=O)OC1CC(C(=O)O)=CC(O)(OP(=O)(O)O)C1O
pkc0001521	Predicted	2	C19H25O17P	RMBJJKBTQMVRCH-IAEULFRXSA-N	C=C(OC(=O)C1=CC(OP(=O)(O)O)C(O)C(OC(=C)C(=O)O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)C1)C(=O)O
pkc0001522	Predicted	2	C12H12O15P2	VQJFTOLIWNWOHD-UHFFFAOYSA-N	C=C(OP(=O)(O)O)C(=O)OC(=C)C(=O)OC(=O)C(=C)OC(=O)C(=C)OP(=O)(O)O
pkc0001523	Predicted	2	C18H27O18P	HVYKYKDEGMUWEM-CTZMAMJUSA-N	C=C(O[C@@H]1[C@@H](O)[C@H](O)[C@@H](CO)O[C@@H]1OC(=O)C(=C)OP(=O)(O)O)C(=O)O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
pkc0001524	Predicted	2	C28H42O3	MOGOBHOGTYQEBZ-UHFFFAOYSA-N	C=C(C=CC(C)(O)C1(O)CCC2C3=CC=C4CC(O)CCC4(C)C3CCC21C)C(C)C
pkc0001525	Predicted	2	C28H46O3	MFLQFXLBKKXRRR-UHFFFAOYSA-N	C=C(C(C)C)C(O)CC(C)C1CCC2(O)C3=CCC4CC(O)CCC4(C)C3CCC12C
pkc0001526	Predicted	2	C29H42O27P2	PTUKTGDLPCSIPZ-SKSGXEAZSA-N	C=C(OC1CC(C(=O)O)=CC(OP(=O)(O)OC2CC(C(=O)O)=CC(OP(=O)(O)O)C2O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)C1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C(=O)O
pkc0001527	Predicted	2	C56H90O3	NNNUGSQCJWWFKO-UHFFFAOYSA-N	C=C(CCC(C)C1CCC2C3=C(CCC21C)C1(COCC24CCC(O)CC2CCC2=C4CCC4(C)C2CCC4C(C)CCC(=C)C(C)C)CCC(O)CC1CC3)C(C)C
pkc0001528	Predicted	2	C17H18N2O8	PMJPXFAKSNJRKV-UHFFFAOYSA-N	NC1C=CC(C(=O)O)=CC1OC(=O)C(=CO)OC1C=C(C(=O)O)C=CC1N
pkc0001529	Predicted	2	C18H30O8	ZCLGPUQYZGFJQJ-MAONVTDJSA-N	C=C(O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C(C)(CCC=C(C)C)OC(C)=O
pkc0001530	Predicted	2	C8H14O4	WQPOSXPOORPODP-UHFFFAOYSA-N	C=C(CO)C(=O)OCC(O)CC
pkc0001531	Predicted	2	C28H46O3	CCBOUYGWWMQNHA-UHFFFAOYSA-N	C=C(CCC(C)C1CCC2C3=C(CCC21C)C1(C)CCC(O)CC1C(O)(O)C3)C(C)C
pkc0001532	Predicted	2	C20H25O16P	RRDGIZCMPTXBEE-UHFFFAOYSA-N	C=C(OC1CC(C(=O)O)=CC(OP(=O)(O)O)C1O)C(=O)OC1C=C(C(=O)O)CC(OC(=C)C(O)O)C1O
pkc0001533	Predicted	2	C34H42O33P4	OCKFIAVGPIFGCF-UHFFFAOYSA-N	C=C(OC1CC(C(=O)O)=CC(OP(=O)(O)O)C1OC1CC(C(=O)O)=CC(OP(=O)(O)O)C1OC(=O)C(=C)OC1CC(C(=O)O)=CC(OP(=O)(O)O)C1OC1CC(C(=O)O)=CC(OP(=O)(O)O)C1O)C(=O)O
pkc0001534	Predicted	2	C13H22O8	KIEGSCNKZZDEDJ-JTGISSSYSA-N	C=CC(=O)OC(O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C(C)C
pkc0001535	Predicted	2	C20H34O2	YAYGZSJOXTYOBA-UHFFFAOYSA-N	C=CC(C)=CCCC(C)(C)OC(C)(C)CCC(O)=C(C)C=C
pkc0001536	Predicted	2	C16H24O7	KKJZTQSWWHFMNW-MUSUHNQBSA-N	CC1=CCC(C(C)=CO[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)CC1=O
pkc0001537	Predicted	2	C20H18O11	DQGXWZTVKSTNEN-UHFFFAOYSA-N	C=C(OC(=O)C1=CC(OC(=C)C(=O)O)C(OC2C=C(C(=O)O)C=CC2O)C=C1)C(=O)O
pkc0001538	Predicted	2	C32H40N2O19	QTFDYRPQUAXEQB-PBPNTXGRSA-N	C=C(OC1C=C(C(=O)O[C@@H]2[C@@H](CO)O[C@H](OC(=O)C(=C)OC3C=C(C(=O)O)C=CC3N)[C@H](O)[C@H]2O)C=CC1N)C(=O)O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
pkc0001539	Predicted	2	C28H42O2	VCBBGSHLKKGASB-UHFFFAOYSA-N	C=C(CCC(C)C1CCC2C3=CC=C4CC(O)CCC4(C)C3CCC21C)C(C)C=O
pkc0001540	Predicted	2	C20H24O20P2	YTTNZWTZMPCXMZ-UHFFFAOYSA-N	C=C(OC1CC(C(=O)O)=CC(OP(=O)(O)O)C1O)C(=O)OP(=O)(O)OC1C=C(C(=O)O)CC(OC(=CO)C(=O)O)C1O
pkc0001541	Predicted	2	C13H17O12P	STWKSHVXABROFJ-UHFFFAOYSA-N	C=C(OC1CC(C(O)O)=CC(OP(=O)(O)OC(=C)C(=O)O)C1O)C(=O)O
pkc0001542	Predicted	2	C34H34N4O6	MZVLLZOIVHBMPS-UHFFFAOYSA-N	C=Cc1c(C)c2cc3nc(cc4[nH]c(cc5nc(cc1[nH]2)C(C)=C5C(=C)O)c(C)c4CC(O)C(=O)O)C(CCC(=O)O)=C3C
pkc0001543	Predicted	2	C34H34N4O6	DVCQHWWHKZPYIT-UHFFFAOYSA-N	C=CC1=C(C)c2cc3[nH]c(c(O)c4nc(cc5[nH]c(cc1n2)c(C)c5CCC(=O)O)C(CCC(=O)O)=C4C)c(CO)c3C=C
pkc0001544	Predicted	2	C10H10O6	BYUMIZRVTWEUHU-UHFFFAOYSA-N	O=C(O)C1=CC(OC(=CO)C(=O)O)CC=C1
pkc0001545	Predicted	2	C20H22O19P2	UMECZOBKCXTZOJ-UHFFFAOYSA-N	C=C(OC1CC(C(=O)O)=CC(OP(=O)(O)OC(=O)C(=C)OC2CC(C(=O)O)=CC(OP(=O)(O)O)C2O)C1=O)C(=O)O
pkc0001546	Predicted	2	C34H34N4O6	HHGOUPPGVARHFK-UHFFFAOYSA-N	C=Cc1c(C)c2cc3nc(cc4[nH]c(cc5nc(c(O)c1[nH]2)C(C)=C5C=CO)c(C)c4CCC(=O)O)C(CCC(=O)O)=C3C
pkc0001547	Predicted	2	C20H18O13	SAUNPRVPHAXVII-UHFFFAOYSA-N	C=C(OC1(O)C=C(C(=O)OC(=O)C2=CC(O)(OC(=C)C(=O)O)C(O)C=C2)C=CC1O)C(=O)O
pkc0001548	Predicted	2	C37H44O35P4	DVIQNDVORKEESL-UHFFFAOYSA-N	C=C(OC1CC(C(=O)O)=CC(OP(=O)(O)O)C1OC(=O)C(=C)OC1CC(C(=O)O)=CC(OP(=O)(O)O)C1OC1CC(C(=O)O)=CC(OP(=O)(O)O)C1OC(=O)C(=C)OC1CC(C(=O)O)=CC(OP(=O)(O)O)C1O)C(=O)O
pkc0001549	Predicted	2	C16H28O7	BEZLIYMWOZGVNE-ZSABPLCXSA-N	C=CC(C)=CC(O)CC(C)(C)O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
pkc0001550	Predicted	2	C8H10O3	DCUFMVPCXCSVNP-UHFFFAOYSA-N	C=C(C)C(=O)OC(=O)C(=C)C
pkc0001551	Predicted	2	C40H45O34P3	HGSBKVKXLJKECD-UHFFFAOYSA-N	C=C(OC1CC(C(=O)OC(=O)C(=C)OC2CC(C(=O)O)=CC(OC(=O)C3=CC(OP(=O)(O)O)C(O)C(OC(=C)C(=O)OC(=O)C4=CC(OP(=O)(O)O)C(O)C(OC(=C)C(=O)O)C4)C3)C2O)=CC(OP(=O)(O)O)C1O)C(=O)O
pkc0001552	Predicted	2	C20H23O15P	NXLXQAWTEPTMMC-UHFFFAOYSA-N	C=C(OC1CC(C(=O)O)=CC(OC2C(OP(=O)(O)O)C=C(C(=O)O)CC2OC(=C)C(=O)O)C1)C(=O)O
pkc0001553	Predicted	2	C29H48O3	AXMCPEWFGYKBTO-UHFFFAOYSA-N	C=C(CCC(C)C1CC(O)C2C3=C(CC(O)C12C)C1(C)CCC(O)C(C)C1CC3)C(C)C
pkc0001554	Predicted	2	C8H14O4	JTFIUWWKGBGREU-UHFFFAOYSA-N	C=C(C)C(=O)OCCC(O)CO
pkc0001555	Predicted	2	C16H23O14P	BQWJHDHQQLEEGN-YBALDXQBSA-N	C=C(OC1CC(C(=O)O)=CC(OP(=O)(O)O)C1O)C(=O)O[C@H]1O[C@H](C)[C@@H](O)[C@H](O)[C@H]1O
pkc0001556	Predicted	2	C17H22O17P2	BXOAEMCVYLGBDU-UHFFFAOYSA-N	C=C(OC1CC(C(=O)O)=CC(OP(=O)(O)O)C1OC(=O)C1=CC(OP(=O)(O)O)C(O)C(O)C1)C(=O)O
pkc0001557	Predicted	2	C40H45O34P3	QSIWPWXXLXXYQX-UHFFFAOYSA-N	C=C(OC1CC(C(=O)O)=CC(OP(=O)(O)OC(=O)C(=C)OC2CC(C(=O)O)=CC(OC3C(OP(=O)(O)O)C=C(C(=O)O)CC3OC(=C)C(=O)OP(=O)(O)OC3C=C(C(=O)O)CC(OC(=C)C(=O)O)C3O)C2O)C1O)C(=O)O
pkc0001558	Predicted	2	C40H44O31P2	VQRPJKWEHSTBQN-UHFFFAOYSA-N	C=C(OC1CC(C(=O)O)=CC(OC2C(OP(=O)(O)OC(=O)C(=C)OC3CC(C(=O)O)=CC(OP(=O)(O)O)C3OC3C=C(C(=O)O)CC(OC(=C)C(=O)O)C3O)C=C(C(=O)O)CC2OC(=C)C(=O)O)C1O)C(=O)O
pkc0001559	Predicted	2	C28H46O3	RQFPWDNXKFTBTA-UHFFFAOYSA-N	C=C(CCC(C)C1C(O)CC2C3=C(CCC21C)C1(C)CCC(O)(O)CC1CC3)C(C)C
pkc0001560	Predicted	2	C15H25O16P	TZMADISTUQFRHM-RUMMMBGESA-N	C=C(OP(=O)(O)O)C(=O)O[C@H]1O[C@H](CO[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O
pkc0001561	Predicted	2	C26H33O21P	MSFIBGKYNKIRJV-PLMSZWGVSA-N	C=C(OC1CC(C(=O)O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)=CC(OC(=O)C2=CC(OP(=O)(O)O)C(O)C(OC(=C)C(=O)O)C2)C1O)C(=O)O
pkc0001562	Predicted	2	C28H42O2	YDJSLYXYZAVOPZ-UHFFFAOYSA-N	C=C(CCC(C)C1CCC2C3=CC=C4CC(O)CC(=O)C4(C)C3CCC21C)C(C)C
pkc0001563	Predicted	2	C10H18O4	WHGBHJLACCBRCR-UHFFFAOYSA-N	C=CC(C)(O)C(O)C(O)C(O)C(=C)C
pkc0001564	Predicted	2	C20H20N2O11	OEQLOWQYDWVUGT-UHFFFAOYSA-N	C=C(OC1C(O)=C(C(=O)OC(=O)C2=C(O)C(OC(=C)C(=O)O)C(N)C=C2)C=CC1N)C(=O)O
pkc0001565	Predicted	2	C28H46O3	UMRWBKYNEVKQOZ-UHFFFAOYSA-N	CC(C)C(=CO)CC(O)C(C)C1CCC2C3=CCC4CC(O)CCC4(C)C3CCC21C
pkc0001566	Predicted	2	C35H58O7	BQEFKAPHFXPHHE-JPIXKUPQSA-N	C=C(C(C)C)C(O)CC(C)C1CCC2C3=C(CCC21C)C1(C)CCC(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)C(C)C1CC3
pkc0001567	Predicted	2	C16H21NO11	LYHSJQXUXMBDTK-ASWUQQQNSA-N	C=C(OC1C=C(C(=O)O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)C2(O)O)C=CC1N)C(=O)O
pkc0001568	Predicted	2	C27H32O23P2	VYWIXPWKPIBYRC-UHFFFAOYSA-N	C=C(OC1CC(C(=O)OC2CC(C(=O)O)=CC(OP(=O)(O)O)C2O)=CC(OC(=O)C(=C)OC2CC(C(=O)O)=CC(OP(=O)(O)O)C2O)C1O)C(=O)O
pkc0001569	Predicted	2	C16H22O12	MCGMNGLYYRMOCP-RNJYAENNSA-N	C=C(OC1CC(C(=O)O)=CC(O)C1O)C(=O)O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
pkc0001570	Predicted	2	C40H46O37P4	CQGVRLPESTWGBO-UHFFFAOYSA-N	C=C(OC1CC(C(=O)OP(=O)(OC2C=C(C(=O)O)CC(OC(=C)C(=O)O)C2O)OC2C(OP(=O)(O)O)C=C(C(=O)O)CC2OC(=C)C(=O)O)=CC(OP(=O)(O)OC2C(OP(=O)(O)O)C=C(C(=O)O)CC2OC(=C)C(=O)O)C1O)C(=O)O
pkc0001571	Predicted	2	C28H40O2	HHSRWORSJIDJLN-UHFFFAOYSA-N	C=C(C=CC(C)C1CCC2C3=CC=C4CC(=O)C(O)CC4(C)C3CCC21C)C(C)C
pkc0001572	Predicted	2	C20H24O21P2	OQXYDFRZIRYLNN-UHFFFAOYSA-N	C=C(OC1CC(C(=O)O)=CC(O)(OP(=O)(O)O)C1OC1(OP(=O)(O)O)C=C(C(=O)O)CC(OC(=C)C(=O)O)C1O)C(=O)O
pkc0001573	Predicted	2	C28H46O3	NCRGOFSEESVFQK-UHFFFAOYSA-N	C=C(C(C)C)C(O)CC(C)(O)C1CCC2C3=C(CCC21C)C1(C)CCC(O)CC1CC3
pkc0001574	Predicted	2	C34H34N4O4	SEENNBCPDOASBQ-UHFFFAOYSA-N	C=CC1=C(C)c2cc3[nH]c(cc4nc(cc5[nH]c(cc1n2)c(C)c5C(O)CC=O)C(CCC(=O)O)=C4C)c(C)c3C=C
pkc0001575	Predicted	2	C56H82O3	RVMKHBUWCRELMO-UHFFFAOYSA-N	C=C(C=CC(C)C1CCC2C3=CC=C4CC(OC5CCC6(C)C(=CC=C7C6CC(O)C6(C)C7CCC6C(C)C=CC(=C)C(C)C)C5)CCC4(C)C3CC(O)C21C)C(C)C
pkc0001576	Predicted	2	C56H82O3	LCPBKEHFDSLRRC-UHFFFAOYSA-N	C=C(C=CC(C)C1CCC2C3=CC=C4CC(OCC(C)C(=C)C=CC(C)C5CCC6C7=CC=C8CC(O)CCC8(C)C7CCC65C)CCC4(C)C3CCC21C)C(C)CO
pkc0001577	Predicted	2	C32H44O29P2	INUJJAYACZHMTJ-NMENVLTFSA-N	C=C(OC1CC(C(=O)O)=CC(OP(=O)(O)O)C1O[C@H]1O[C@H](CO[C@@H]2[C@@H](CO)O[C@H](OC3C(OP(=O)(O)O)C=C(C(=O)O)CC3OC(=C)C(=O)O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O)C(=O)O
pkc0001578	Predicted	2	C40H44N4O10	IASLGZKMBDMLPW-UHFFFAOYSA-N	C=CC1=C(C)c2cc3[nH]c(cc4nc(cc5[nH]c(c(C)c5CCC(=O)O)c(O)c1n2)C(CCC(=O)OC1OC(CO)C(O)C(O)C1O)=C4C)c(C)c3C=C
pkc0001579	Predicted	2	C20H23O14P	ZXWJGVDZYPLEHQ-UHFFFAOYSA-N	C=C(OC1CC(C=O)=CC(OC2C(OP(=O)(O)O)C=C(C=O)CC2OC(=C)C(=O)O)C1O)C(=O)O
pkc0001580	Predicted	2	C34H42O33P4	AQXZCNWEGZMEAK-UHFFFAOYSA-N	C=C(OC1CC(C(=O)OC(=O)C2=CC(OP(=O)(O)O)C(O)C(OC(=O)C(=C)OC3CC(C(=O)O)=CC(OP(=O)(O)O)C3O)C2)=CC(OP(=O)(O)O)C1O)C(=O)OC1CC(C(=O)O)=CC(OP(=O)(O)O)C1O
pkc0001581	Predicted	2	C10H18O2	AWFPZQNZSGKKSY-UHFFFAOYSA-N	C=CC(C)(O)CC(O)=CC(C)C
pkc0001582	Predicted	2	C16H20O10	JUMZMZFYFWGWMK-YXJUTAFYSA-N	C=C(OC1C=C(C(=O)O)C=CC1O[C@H]1O[C@H](CO)[C@@H](O)C[C@H]1O)C(=O)O
pkc0001583	Predicted	2	C29H48O3	XGGWPAFTCYIPFE-UHFFFAOYSA-N	C=C(CCC(C)C1CCC2C3=C(CC(O)C21C)C1(C)CCC(O)C(C)C1CC3)C(C)CO
pkc0001584	Predicted	2	C13H15O13P	GZEUVIUPNREYQP-UHFFFAOYSA-N	C=C(OC1CC(C(=O)O)=CC(O)(OP(=O)(O)OC(=C)C(=O)O)C1O)C(=O)O
pkc0001585	Predicted	2	C80H86N8O17	SFHBPIXPDJANKE-UHFFFAOYSA-N	C=CC1=C(C)c2cc3[nH]c(cc4nc(cc5[nH]c(cc1n2)c(C)c5CCC(=O)O)C(CCC(=O)OC1OC(COCC2OC(OC(=O)CCC5=C(C)c6cc7[nH]c(cc8nc(cc9[nH]c(cc5n6)c(CCC(=O)O)c9C)C(C=C)=C8C)c(C=C)c7C)C(O)C(O)C2O)C(O)C(O)C1O)=C4C)c(C)c3C=C
pkc0001586	Predicted	2	C22H30O16	DWBGMGMUTCGWCB-NEYLFQBRSA-N	C=C(OC1C=C(C(=O)O)C=CC1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H]1O)C(=O)O
pkc0001587	Predicted	2	C25H35O22P	MUZQLGSWSUUIHC-XVKUASPHSA-N	C=C(OC1CC(C(=O)O)=CC(OP(=O)(O)O)C1OC(=C)C(=O)O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C(=O)O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
pkc0001588	Predicted	2	C34H34N4O6	PEAVCHKTWMAUCY-UHFFFAOYSA-N	C=CC1=C(C)c2cc3[nH]c(cc4nc(cc5[nH]c(cc1n2)c(C)c5CC(O)(O)C(=O)O)C(CCC(=O)O)=C4C)c(C)c3C=C
pkc0001589	Predicted	2	C32H38O21	AHRUAKPUSBIPOG-HRZCSFGPSA-N	C=C(OC1C=C(C(=O)O[C@H]2O[C@H](CO)[C@@H](O[C@@H]3[C@@H](CO)O[C@H](OC(=O)C4=CC(OC(=C)C(=O)O)C(O)C=C4)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)C=CC1O)C(=O)O
pkc0001590	Predicted	2	C13H14O8	ZJPDDXXEQSFWTF-UHFFFAOYSA-N	C=C(OC(O)C(=C)OC1C=C(C(=O)O)C=CC1O)C(=O)O
pkc0001591	Predicted	2	C68H66N8O9	VFFXARWLDZODDO-UHFFFAOYSA-N	C=CC1=C(C)c2cc3[nH]c(cc4nc(cc5[nH]c(cc1n2)c(C)c5C(O)CC(=O)O)C(CCC(=O)OC(=O)CCC1=C(C)c2cc5[nH]c(cc6nc(cc7[nH]c(cc1n2)c(C(O)CC(=O)O)c7C)C(C=C)=C6C)c(C=C)c5C)=C4C)c(C)c3C=C
pkc0001592	Predicted	2	C16H28O7	QWELWFQHEMFLTO-AVBIWOEASA-N	C=CC(C)(CCC=C(C)C)O[C@H]1O[C@@](O)(CO)[C@@H](O)[C@H](O)[C@H]1O
pkc0001593	Predicted	2	C20H30O	JRPRMODDGCPJCE-UHFFFAOYSA-N	C=CC(=C)CCC=C(C)COCC(C)=CCCC(=C)C=C
pkc0001594	Predicted	2	C32H54O13	NMYIQHQRSSNXIJ-DHZULVPMSA-N	C=CC1(C)CCC(C(C)(C)O[C@H]2O[C@H](COC[C@H]3O[C@H](OC(C)(C)C4CCC(C)(C=C)O4)[C@H](O)[C@@H](O)[C@@H]3O)[C@@H](O)[C@H](O)[C@H]2O)O1
pkc0001595	Predicted	2	C34H36N4O5	VWGZPCCOVBAKBF-UHFFFAOYSA-N	C=CC1=C(C)c2cc3[nH]c(cc4nc(cc5[nH]c(cc1n2)c(C)c5CCC(=O)O)C(C(O)CC(O)O)=C4C)c(C)c3C=C
pkc0001596	Predicted	2	C22H38O12	FXHUYXWMHQOICC-CGPJRJLCSA-N	C=CC(C)(O)CC=CC(C)(C)O[C@H]1O[C@H](CO[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O
pkc0001597	Predicted	2	C30H34O25P2	XNNDGQUJBVBQDS-UHFFFAOYSA-N	C=C(OC1CC(C(=O)O)=CC(OC(=O)C2=CC(OP(=O)(O)O)C(O)C(OC(=C)C(=O)OC(=O)C3=CC(OP(=O)(O)O)C(O)C(OC(=C)C(=O)O)C3)C2)C1O)C(=O)O
pkc0001598	Predicted	2	C28H46O3	IOQSUOKSAUPPEZ-UHFFFAOYSA-N	CC(C)C(=CO)CCC(C)C1CCC2C3=CCC4CC(O)CCC4(CO)C3CCC21C
pkc0001599	Predicted	2	C68H66N8O8	CDFFBUSIFLNKAR-UHFFFAOYSA-N	C=CC1=C(C)c2cc3[nH]c(cc4nc(cc5[nH]c(cc1n2)c(C)c5CCC(=O)O)C(CCC(=O)OC(=O)CCc1c(C)c2cc5nc(cc6[nH]c(cc7nc(cc1[nH]2)C(C(O)CC(=O)O)=C7C)c(C)c6C=C)C(C)=C5C=C)=C4C)c(C)c3C=C
pkc0001600	Predicted	2	C28H40O2	VHJPLUUVSGQDNV-UHFFFAOYSA-N	C=C(C=CC(C)C1CC(=O)C2C3=CC=C4CC(O)CCC4(C)C3CCC21C)C(C)C
pkc0001601	Predicted	2	C17H22O18P2	KUJALWBYLIAAHQ-UHFFFAOYSA-N	O=C(O)C1=CC(OP(=O)(O)O)C(O)C(OC2C(OP(=O)(O)O)C=C(C(=O)O)CC2OC(=CO)C(=O)O)C1
pkc0001602	Predicted	2	C32H44O29P2	DZEZSFAUZUQQGP-YYEPMSAZSA-N	C=C(OC1CC(C(=O)OP(=O)(O)OC2C=C(C(=O)O)CC(OC(=C)C(=O)O)C2O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)=CC(OP(=O)(O)O)C1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C(=O)O
pkc0001603	Predicted	2	C13H20O3	PKGSCSVHGQYRLM-UHFFFAOYSA-N	C=C1C=CCC(C)(C)C12CC(O)C(C)(O)O2
pkc0001604	Predicted	2	C14H24O6	PSXWHXWENPCRTL-IZVWSYFDSA-N	C=CC(CCCCC)O[C@H]1O[C@H](C=O)[C@@H](O)[C@H](O)[C@H]1O
pkc0001605	Predicted	2	C56H90O3	CXIZQMWDIXUGFZ-UHFFFAOYSA-N	C=C(CCC(C)C1CC(O)C2C3=CCC4CC(OC5CC(C(C)CCC(=C)C(C)C)C6(C)CCC7C(=CCC8CC(O)CCC87C)C56)CCC4(C)C3CCC12C)C(C)C
pkc0001606	Predicted	2	C34H56O7	WNWOSQZVQGSWDA-MXFROYEPSA-N	C=C(CCC(C)C1C(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)CC2C3=C(CCC21C)C1(C)CCC(O)CC1CC3)C(C)C
pkc0001607	Predicted	2	C16H20O12	DOHPBPXNVHWFGX-VMNOTMQRSA-N	C=C(CC(=O)O[C@@H]1[C@@H](CO)O[C@H](OC(=O)CC(=C)C(=O)O)[C@H](O)[C@H]1O)C(=O)O
pkc0001608	Predicted	2	C56H90O3	BOTJNSHDIHADKY-UHFFFAOYSA-N	C=C(CCC(C)C1C(O)CC2C3=CCC4CC(OC5CC6C7=CCC8CC(O)CCC8(C)C7CCC6(C)C5C(C)CCC(=C)C(C)C)CCC4(C)C3CCC21C)C(C)C
